date,symbol,action,qty,price,pnl,reason,stop_price,take_price,confidence,buy_signals,sell_signals,rsi,ma_short,ma_long,macd,macd_signal,trend,atr,macd_hist,macd_hist_prev,entry_price,entry_date
2019-07-12,IRAO,BUY,223,4.5495,0.0,signal,4.200142857142857,5.073535714285715,0.65,2,0,29.774375503626104,4.72025,4.30549,0.07476773792664915,0.12024973277725168,up,0.1746785714285715,-0.04548199485060253,,,
2019-08-02,IRAO,SELL,223,4.377357142857142,-38.38785714285734,stop_loss,4.377357142857142,5.073535714285715,0.6,0,1,30.788643533123064,4.544475,4.48389,-0.018970561473381053,0.009170718908928663,,,-0.028141280382309716,,4.5495,2019-07-12
2019-10-07,IRAO,BUY,294,4.361,0.0,signal,4.097357142857143,4.756464285714285,0.65,2,0,29.82142857142854,4.54105,4.360110000000001,-0.016546061017066904,0.024299131211041554,up,0.13182142857142853,-0.04084519222810846,,,
2019-10-14,IRAO,SELL,294,4.3105,-14.846999999999866,signal,4.1781428571428565,4.756464285714285,0.6,0,1,38.29401088929222,4.47165,4.35565,-0.027475800596723055,-0.008717169064292417,,,-0.01875863153243064,,4.361,2019-10-07
2020-05-21,IRAO,BUY,270,4.851,0.0,signal,4.564214285714286,5.281178571428571,0.65,2,0,28.816371681415916,4.896974999999999,4.8683499999999995,-0.06329508774052606,-0.06494800823452528,sideways,0.1433928571428571,0.0016529204939992187,,,
2020-06-03,IRAO,SELL,270,5.0895,64.39500000000004,signal,4.884071428571429,5.281178571428571,0.55,0,1,71.6858429214608,4.9107,4.96667,0.02695423492953619,0.0033296635381042687,,,0.023624571391431922,,4.851,2020-05-21
2022-07-18,IRAO,BUY,260,3.255,0.0,signal,2.9549999999999996,3.705,0.65,2,0,29.942247889826746,3.457225,3.2100299999999997,0.009967309862354945,0.05058835979126669,up,0.15000000000000005,-0.040621049928911745,,,
2022-07-27,IRAO,SELL,260,3.2585,0.910000000000073,signal,3.1045714285714285,3.705,0.6,0,1,39.73214285714285,3.3337499999999998,3.2821,-0.015349992806838575,0.0027431376598354594,,,-0.018093130466674035,,3.255,2022-07-18
2022-12-14,IRAO,BUY,607,3.087,0.0,signal,2.9584285714285716,3.279857142857143,0.65,2,0,28.372739916550813,3.222,3.0592900000000003,0.02631563759955924,0.051908440552040545,up,0.06428571428571421,-0.025592802952481307,,,
2022-12-28,IRAO,SELL,607,3.279857142857143,117.06428571428557,take_profit,3.1466428571428575,3.279857142857143,0.0,4,0,56.48621041879471,3.199925,3.1405899999999995,0.01814002784117319,0.011606942720582169,,,0.006533085120591021,-0.0008698762957078231,3.087,2022-12-14
2023-06-07,IRAO,BUY,394,4.082,0.0,signal,3.8815714285714282,4.382642857142857,0.65,2,0,29.824561403508824,4.18585,4.02077,0.01905140612766676,0.052418382078906256,up,0.10021428571428578,-0.0333669759512395,,,
2023-06-23,IRAO,SELL,394,4.0128571428571425,-27.242285714285813,stop_loss,4.0128571428571425,4.382642857142857,0.6,0,1,42.486338797814234,4.11555,4.0901,-0.0021663772393001324,0.010724257143174896,,,-0.012890634382475029,,4.082,2023-06-07
2025-08-27,IRAO,BUY,633,3.1875,0.0,signal,3.0972857142857144,3.3228214285714284,0.65,2,0,23.134328358208947,3.2405999999999997,3.17827,-0.005271906447469998,0.006197388143493942,up,0.04510714285714279,-0.01146929459096394,,,
2025-09-03,IRAO,SELL,633,3.171,-10.444500000000115,signal,3.1027857142857145,3.3228214285714284,0.6,0,1,33.44594594594578,3.201025,3.1825099999999997,-0.01182900753487992,-0.007237589274282168,,,-0.0045914182605977525,,3.1875,2025-08-27
