date,symbol,action,qty,price,pnl,reason,stop_price,take_price,confidence,buy_signals,sell_signals,rsi,ma_short,ma_long,macd,macd_signal,trend,atr,macd_hist,macd_hist_prev,entry_price,entry_date
2018-04-25,ROSN,BUY,3,355.0,0.0,signal,324.57142857142856,400.6428571428571,0.77,2,0,67.38270209157716,324.59749999999997,322.423,8.24001976926354,3.86184949936482,up,15.21428571428571,4.37817026989872,,,
2018-05-02,ROSN,SELL,3,400.6428571428571,136.92857142857133,take_profit,379.1071428571429,400.6428571428571,0.0,2,3,94.90481522956325,342.0,328.35900000000004,18.399190517166346,11.421460443237482,,,6.977730073928864,6.046332940115489,355.0,2018-04-25
2018-06-20,ROSN,BUY,5,390.2,0.0,signal,376.40714285714284,410.88928571428573,0.6699999999999999,2,0,59.07590759075902,382.3775,374.26599999999996,3.440428247292914,3.3665926065366047,up,6.896428571428572,0.07383564075630922,,,
2018-07-10,ROSN,SELL,5,410.88928571428573,103.44642857142873,take_profit,396.9214285714286,410.88928571428573,0.0,2,4,71.06227106227105,393.9625,389.48800000000006,6.541433028359563,4.991777113797876,,,1.5496559145616873,1.098727990914627,390.2,2018-06-20
2018-07-11,ROSN,BUY,4,409.85,0.0,signal,393.72857142857146,434.0321428571429,0.72,2,0,65.43321299638993,395.355,389.986,6.856470894500831,5.364715869938467,up,8.060714285714287,1.4917550245623632,,,
2018-07-20,ROSN,SELL,4,393.72857142857146,-64.48571428571427,stop_loss,393.72857142857146,434.0321428571429,0.0,1,1,48.74458874458876,400.1925,390.971,3.4982211258246707,5.110599105280288,,,-1.6123779794556174,-0.9562399308077527,409.85,2018-07-11
2018-08-16,ROSN,BUY,3,422.3,0.0,signal,402.4214285714286,452.11785714285713,0.6,2,0,64.57364341085274,415.5275,403.37800000000004,8.357820225157809,7.982779517989058,up,9.939285714285708,0.3750407071687514,,,
2018-09-12,ROSN,SELL,3,452.11785714285713,89.45357142857137,take_profit,432.79999999999995,452.11785714285713,0.87,2,0,65.81740976645432,435.98999999999995,421.405,6.769164903550404,6.59809861853639,,,0.17106628501401389,,422.3,2018-08-16
2018-10-08,ROSN,BUY,3,479.45,0.0,signal,450.7,522.5749999999999,0.87,2,0,66.60995321139941,465.0375,444.58700000000005,17.026720206149832,14.236167083697616,up,14.374999999999996,2.7905531224522164,,,
2018-10-23,ROSN,SELL,3,450.7,-86.25,stop_loss,450.7,522.5749999999999,0.0,3,1,12.598425196850371,476.98,453.548,1.9668831376673666,5.805917816065867,,,-3.8390346783985008,-3.39434691072091,479.45,2018-10-08
2018-11-08,ROSN,BUY,3,475.0,0.0,signal,451.42857142857144,510.35714285714283,0.6,2,0,55.10328068043741,464.4575000000001,460.84200000000004,2.525026742905709,1.0161536163917155,up,11.785714285714281,1.5088731265139934,,,
2018-11-13,ROSN,SELL,3,451.42857142857144,-70.71428571428567,stop_loss,451.42857142857144,510.35714285714283,0.55,0,1,44.37314906219152,463.7575,462.12700000000007,-0.26877473418215914,1.053197519527254,,,-1.3219722537094132,,475.0,2018-11-08
2019-04-09,ROSN,BUY,4,415.9,0.0,signal,402.6714285714286,435.7428571428571,0.69,2,0,60.22099447513811,409.6825,407.03899999999993,4.2248214204180385,2.895687117570856,up,6.614285714285708,1.3291343028471827,,,
2019-04-11,ROSN,SELL,4,435.7428571428571,79.3714285714284,take_profit,415.75714285714287,435.7428571428571,0.0,2,2,72.9674796747968,412.59250000000003,407.595,5.533861752215557,3.718908920001671,,,1.8149528322138861,1.4779343775093725,415.9,2019-04-09
2019-04-19,ROSN,BUY,4,432.0,0.0,signal,417.05,454.42499999999995,0.6,2,0,63.636363636363626,421.34499999999997,409.693,7.413779035757045,6.266614582353045,up,7.47499999999999,1.1471644534040006,,,
