date,symbol,action,qty,price,pnl,reason,stop_price,take_price,confidence,buy_signals,sell_signals,rsi,ma_short,ma_long,macd,macd_signal,trend,atr,macd_hist,macd_hist_prev,entry_price,entry_date
2018-03-14,ALRS,BUY,22,90.83,0.0,signal,87.53,95.78,0.72,2.0,0.0,67.71507863089732,87.785,83.569,1.9550556971916535,1.8118451918624665,up,1.6499999999999986,0.143210505329187,,,
2018-03-28,ALRS,SELL,22,89.90285714285713,-20.39714285714311,stop_loss,89.90285714285713,95.78,0.0,1.0,1.0,59.94647636039251,90.588,86.7376,1.8172146117245802,2.0716772167044697,,,-0.2544626049798895,-0.024470209240515572,90.83,2018-03-14
2018-05-23,ALRS,BUY,18,91.85,0.0,signal,87.52714285714286,98.3342857142857,0.6699999999999999,2.0,0.0,58.634812286689424,89.5445,89.4492,0.9400118007877154,0.56620054514993,up,2.161428571428569,0.3738112556377854,,,
2018-05-30,ALRS,SELL,18,89.6557142857143,-39.49714285714256,stop_loss,89.6557142857143,98.3342857142857,0.0,1.0,2.0,55.20651541593952,90.352,89.4622,0.8975502590496092,0.8982122345721111,,,-0.0006619755225019119,0.21373190474078985,91.85,2018-05-23
2018-07-12,ALRS,BUY,13,100.25,0.0,signal,95.04714285714286,108.05428571428571,0.6,2.0,0.0,53.8293216630197,99.89649999999999,94.21340000000001,3.3792260753869527,3.3597617135716913,up,2.6014285714285705,0.019464361815261455,,,
2018-07-19,ALRS,SELL,13,96.24571428571429,-52.05571428571429,stop_loss,96.24571428571429,108.05428571428571,0.0,1.0,1.0,42.370129870129865,101.763,95.3492,1.4276266861615596,2.5273555242739807,,,-1.099728838112421,-0.7883299341148096,100.25,2018-07-12
2018-08-08,ALRS,BUY,20,98.7,0.0,signal,94.55571428571429,104.91642857142858,0.82,2.0,0.0,60.714285714285765,97.52600000000001,96.8644,-0.2824265466522462,-0.3104928375521689,up,2.0721428571428575,0.028066290899922686,,,
2018-08-10,ALRS,SELL,20,92.97,-114.60000000000008,stop_loss,94.55571428571429,104.91642857142858,1.0,0.0,2.0,40.7189157336476,96.94800000000001,97.0794,-0.6059610732832112,-0.3608901739830901,,,-0.24507089930012116,,98.7,2018-08-08
2018-09-19,ALRS,BUY,15,104.35,0.0,signal,99.94571428571427,110.95642857142857,0.6,2.0,0.0,64.43932411674342,101.471,98.62199999999999,2.1752620154517643,1.8048698279926683,up,2.202142857142858,0.3703921874590961,,,
2018-10-11,ALRS,SELL,15,102.5,-27.749999999999915,stop_loss,102.71285714285715,110.95642857142857,0.55,0.0,1.0,26.859827721221706,105.21700000000001,101.05760000000001,0.44059704581820824,1.1482616550678246,,,-0.7076646092496164,,104.35,2018-09-19
2019-01-21,ALRS,BUY,16,102.55,0.0,signal,98.22571428571428,109.03642857142857,0.6,2.0,0.0,63.037249283667634,100.61200000000001,100.18719999999999,1.2334456070251747,0.9283184115563555,up,2.162142857142858,0.30512719546881917,,,
2019-01-28,ALRS,SELL,16,98.8,-60.0,signal,98.22571428571428,109.03642857142857,0.55,0.0,1.0,50.45927740355172,101.245,99.89120000000001,0.2964549167782735,0.6970240939145832,,,-0.4005691771363097,,102.55,2019-01-21
2019-05-03,ALRS,BUY,20,95.6,0.0,signal,93.34714285714286,98.97928571428571,0.6699999999999999,2.0,0.0,57.00280112044821,95.0315,94.8028,0.06098828483213481,0.0388478889107828,up,1.1264285714285722,0.02214039592135201,,,
