date,symbol,action,qty,price,pnl,reason,stop_price,take_price,confidence,buy_signals,sell_signals,rsi,ma_short,ma_long,macd,macd_signal,trend,atr,macd_hist,macd_hist_prev,entry_price,entry_date
2018-03-16,PLZL,BUY,3,478.0,0.0,signal,453.62857142857143,514.5571428571428,0.72,2,0,67.37967914438504,466.18999999999994,455.208,8.77883225598464,6.868748568940174,up,12.185714285714287,1.910083687044465,,,
2018-03-22,PLZL,SELL,3,453.62857142857143,-73.1142857142857,stop_loss,453.62857142857143,514.5571428571428,0.55,0,1,37.43842364532017,468.7200000000001,456.52799999999996,3.5178234734018474,6.096076174375215,,,-2.5782527009733673,,478.0,2018-03-16
2018-06-18,PLZL,BUY,4,387.0,0.0,signal,368.31428571428575,415.0285714285714,0.6699999999999999,2,0,58.23170731707318,383.19,382.25199999999995,0.5192284839230865,-1.0521028096988154,up,9.342857142857136,1.571331293621902,,,
2018-06-28,PLZL,SELL,4,387.0,0.0,stop_loss,389.0857142857143,415.0285714285714,0.0,2,2,69.03073286052012,389.19,386.09200000000004,2.4226907326594755,0.7068077023762283,,,1.7158830302832473,0.3579712777113273,387.0,2018-06-18
2018-07-25,PLZL,BUY,4,436.2,0.0,signal,412.48571428571427,471.7714285714286,0.87,2,0,59.95316159250585,419.16,397.72,7.090595748050987,6.894490331782043,up,11.857142857142861,0.19610541626894396,,,
2018-08-03,PLZL,SELL,4,423.22857142857146,-51.88571428571413,stop_loss,423.22857142857146,471.7714285714286,0.6,2,0,57.81250000000001,428.37,407.212,9.737744773351722,9.384890874512413,,,0.3528538988393084,,436.2,2018-07-25
2018-08-27,PLZL,BUY,2,439.8,0.0,signal,408.8285714285714,486.25714285714287,0.6,2,0,46.15384615384615,430.0,420.684,1.6949670945115258,1.0321444030260534,up,15.485714285714286,0.6628226914854725,,,
2018-08-30,PLZL,SELL,2,415.0,-49.60000000000002,signal,408.8285714285714,486.25714285714287,0.55,0,1,46.506550218340614,427.31000000000006,422.86400000000003,0.3581969020997917,1.1036746275574527,,,-0.745477725457661,,439.8,2018-08-27
2018-08-31,PLZL,BUY,3,437.4,0.0,signal,407.68571428571425,481.97142857142853,0.87,2,0,59.52380952380951,427.38,423.86400000000003,1.2329621859739177,1.1295321392407458,up,14.857142857142861,0.10343004673317191,,,
2018-09-13,PLZL,SELL,3,423.4,-42.0,signal,408.45714285714286,481.97142857142853,0.55,0,1,40.521327014218,428.86,428.468,1.1841472133469892,1.8005504680402953,,,-0.616403254693306,,437.4,2018-08-31
2018-11-07,PLZL,BUY,4,424.8,0.0,signal,405.1714285714286,454.24285714285713,0.82,2,0,41.63934426229508,421.2099999999999,419.93600000000004,-0.020958238863556744,-0.1763876929398552,up,9.814285714285708,0.15542945407629846,,,
2018-11-21,PLZL,SELL,4,454.24285714285713,117.77142857142849,take_profit,435.1714285714286,454.24285714285713,0.0,2,4,76.96476964769647,427.5400000000001,421.228,6.920749614617137,4.164087565981882,,,2.7566620486352544,2.170159127887839,424.8,2018-11-07
2018-12-04,PLZL,BUY,2,471.6,0.0,signal,440.28571428571433,518.5714285714286,0.62,2,0,66.18852459016395,452.65,431.75199999999995,13.37292988345331,11.912419748426878,up,15.657142857142853,1.460510135026432,,,
2018-12-19,PLZL,SELL,2,518.5714285714286,93.94285714285706,take_profit,487.14285714285717,518.5714285714286,0.0,2,4,72.26415094339625,484.65999999999997,449.9,16.96129260373158,15.30108596641954,,,1.6602066373120383,1.08422023500359,471.6,2018-12-04
2019-07-03,PLZL,BUY,3,603.0,0.0,signal,570.0571428571428,652.4142857142857,1.0,2,0,66.81614349775782,568.61,527.856,18.585595179437064,18.143434121340484,up,16.471428571428564,0.44216105809658046,,,
2019-07-22,PLZL,SELL,3,652.4142857142857,148.24285714285713,take_profit,619.0571428571428,652.4142857142857,0.0,2,2,87.92270531400968,615.33,561.4159999999999,23.534468783493708,23.10076428362762,,,0.4337044998660886,0.6637235698471429,603.0,2019-07-03
2020-01-10,PLZL,BUY,2,722.0,0.0,signal,692.9142857142857,765.6285714285714,0.6699999999999999,2,0,61.2641815235008,707.47,707.288,8.609194730870058,4.217518058920971,up,14.542857142857128,4.391676671949087,,,
2020-01-27,PLZL,SELL,2,750.0,56.0,stop_loss,754.3714285714285,765.6285714285714,0.0,2,4,70.11070110701101,734.12,709.432,12.987976816738183,10.09024507421709,,,2.897731742521092,0.3279010112767651,722.0,2020-01-10
2020-02-11,PLZL,BUY,2,789.6,0.0,signal,747.7714285714286,852.3428571428572,0.87,2,0,67.81767955801108,759.99,726.4680000000001,14.703393771070523,13.795766187372962,up,20.914285714285704,0.9076275836975611,,,
2020-02-21,PLZL,SELL,2,852.3428571428572,125.48571428571427,take_profit,808.7142857142857,852.3428571428572,0.0,2,4,75.92829705505764,787.11,745.5880000000001,21.905122977322435,17.470828681779548,,,4.4342942955428875,2.3380749379006076,789.6,2020-02-11
2020-02-28,PLZL,BUY,1,846.4,0.0,signal,787.8571428571428,934.2142857142858,0.77,2,0,66.11265004616803,805.03,759.0319999999999,30.57498627245127,24.69266868632822,up,29.271428571428583,5.882317586123051,,,
