date,symbol,action,qty,price,pnl,reason,stop_price,take_price,confidence,buy_signals,sell_signals,rsi,ma_short,ma_long,macd,macd_signal,trend,atr,macd_hist,macd_hist_prev,entry_price,entry_date
2018-03-19,NVTK,BUY,2,755.0,0.0,signal,713.2571428571429,817.6142857142858,0.7,2,0,57.201646090534965,732.9100000000001,720.488,4.625110046784812,4.279158623406805,up,20.871428571428574,0.3459514233780068,,,
2018-04-09,NVTK,SELL,2,737.6285714285715,-34.74285714285702,stop_loss,737.6285714285715,817.6142857142858,0.55,0,1,32.61802575107296,742.27,734.6080000000001,1.9770687309363666,4.359965307943444,,,-2.3828965770070774,,755.0,2018-03-19
2018-04-26,NVTK,BUY,1,753.8,0.0,signal,692.7142857142857,845.4285714285714,0.6,2,0,47.8912839737582,740.7,738.3919999999999,1.6651038922407224,0.9025432682855433,up,30.54285714285715,0.7625606239551791,,,
2018-05-24,NVTK,SELL,1,753.4571428571428,-0.34285714285715585,stop_loss,753.4571428571428,845.4285714285714,0.0,1,1,48.936170212765944,764.98,750.8560000000001,5.250234696218513,6.857927898562835,,,-1.607693202344322,-0.5548465249949182,753.8,2018-04-26
2018-06-29,NVTK,BUY,1,852.8,0.0,signal,811.6857142857143,914.4714285714285,0.6,2,0,60.56105610561052,830.9399999999999,796.14,12.230157299739176,11.690386183019681,up,20.557142857142846,0.5397711167194945,,,
2018-07-09,NVTK,SELL,1,914.4714285714285,61.67142857142858,take_profit,865.7714285714286,914.4714285714285,0.0,2,2,83.28947368421049,846.7300000000001,813.632,24.53105848161215,18.534761867604832,,,5.996296614007317,6.051000017817845,852.8,2018-06-29
2018-07-31,NVTK,BUY,1,924.4,0.0,signal,886.8571428571429,980.7142857142857,0.6,2,0,55.1048951048951,897.5099999999999,855.4359999999999,16.311639913095973,15.924346891663333,up,18.77142857142857,0.3872930214326402,,,
2018-08-14,NVTK,SELL,1,980.7142857142857,56.31428571428569,take_profit,944.8285714285714,980.7142857142857,0.0,2,3,78.79548306148054,918.3800000000001,880.7159999999999,22.4670622753697,18.776206375311656,,,3.690855900058043,1.3803011296093608,924.4,2018-07-31
2018-12-05,NVTK,BUY,1,1136.4,0.0,signal,1076.4,1226.3999999999999,0.6,2,0,53.82059800664454,1117.37,1117.16,11.200117302256103,8.910209491273324,up,29.99999999999995,2.289907810982779,,,
2018-12-25,NVTK,SELL,1,1078.2857142857142,-58.11428571428587,stop_loss,1078.2857142857142,1226.3999999999999,0.0,2,1,30.25889967637532,1121.8200000000002,1102.936,-0.9935375324039342,1.8803033657073631,,,-2.8738408981112973,-1.052187016612827,1136.4,2018-12-05
2019-01-30,NVTK,BUY,1,1139.4,0.0,signal,1103.8285714285716,1192.7571428571428,0.6,2,0,53.269230769230866,1125.0,1121.856,2.047022408070461,1.3150113591734263,up,17.785714285714253,0.7320110488970348,,,
2019-02-13,NVTK,SELL,1,1108.1714285714286,-31.228571428571513,stop_loss,1108.1714285714286,1192.7571428571428,0.0,2,1,48.89753566796366,1124.55,1121.872,-1.5372247577586222,1.6965948239647592,,,-3.2338195817233815,-1.4542147370561662,1139.4,2019-01-30
2019-07-26,NVTK,BUY,1,1336.8,0.0,signal,1290.9142857142856,1405.6285714285714,0.7,2,0,58.51851851851852,1304.6100000000001,1300.14,5.664935880328585,3.8237879495394704,up,22.94285714285713,1.8411479307891145,,,
2019-08-02,NVTK,SELL,1,1294.6857142857145,-42.114285714285415,stop_loss,1294.6857142857145,1405.6285714285714,0.0,1,2,55.956678700360996,1308.5,1307.004,5.8040072237781715,6.214665838485446,,,-0.41065861470727416,1.976374501898099,1336.8,2019-07-26
2019-09-18,NVTK,BUY,1,1325.6,0.0,signal,1261.1714285714286,1422.242857142857,0.6,2,0,60.8216432865731,1295.2800000000002,1294.44,6.068462243288877,2.756937581421938,up,32.21428571428568,3.3115246618669394,,,
2019-10-02,NVTK,SELL,1,1310.2285714285715,-15.371428571428396,stop_loss,1310.2285714285715,1422.242857142857,0.0,1,1,53.87596899224807,1317.27,1301.892,7.739193762505238,10.795826009579702,,,-3.0566322470744645,-0.3042217145471735,1325.6,2019-09-18
2020-08-06,NVTK,BUY,1,1108.4,0.0,signal,1062.3714285714286,1177.4428571428573,0.6,2,0,55.39473684210531,1081.23,1069.1960000000001,7.473119126529582,6.92171846541435,up,23.014285714285716,0.551400661115232,,,
2020-08-14,NVTK,SELL,1,1177.4428571428573,69.0428571428572,take_profit,1127.9714285714285,1177.4428571428573,0.0,2,3,74.11883182275935,1101.87,1077.692,21.211692837199962,13.10038794216933,,,8.111304895030631,6.312879962039421,1108.4,2020-08-06
2020-09-17,NVTK,BUY,1,1124.0,0.0,signal,1074.8285714285714,1197.7571428571428,0.6,2,0,57.481296758104754,1109.56,1104.188,-0.8342405301150393,-1.158499576800417,up,24.585714285714257,0.32425904668537764,,,
2020-09-22,NVTK,SELL,1,1078.9142857142856,-45.0857142857144,stop_loss,1078.9142857142856,1197.7571428571428,0.55,0,2,44.904137235116025,1104.53,1106.996,-2.990898133354449,-1.248528713602655,,,-1.7423694197517938,,1124.0,2020-09-17
2021-09-02,NVTK,BUY,1,1839.4,0.0,signal,1737.6571428571428,1992.014285714286,0.7999999999999999,2,0,63.03520456707899,1739.6399999999999,1655.0320000000002,37.27032617753275,34.58990259737598,up,50.87142857142859,2.68042358015677,,,
2021-09-13,NVTK,SELL,1,1992.014285714286,152.61428571428587,take_profit,1880.3714285714286,1992.014285714286,0.0,2,3,74.80798771121354,1808.3800000000003,1697.7879999999998,70.24980136588829,55.247734273445616,,,15.002067092442672,11.792512187743128,1839.4,2021-09-02
2022-07-26,NVTK,BUY,1,1008.0,0.0,signal,938.3142857142858,1112.5285714285715,0.6,2,0,49.691358024691354,971.7700000000001,942.796,-1.651338419453964,-3.0860188695479946,up,34.84285714285712,1.4346804500940307,,,
2022-08-04,NVTK,SELL,1,976.5142857142857,-31.485714285714266,stop_loss,976.5142857142857,1112.5285714285715,0.0,2,0,59.09417685118621,974.01,948.6039999999999,13.929093544334023,10.29403686204137,,,3.635056682292653,5.077480306106079,1008.0,2022-07-26
2023-02-28,NVTK,BUY,1,1065.0,0.0,signal,1017.8,1135.8,0.6,2,0,40.96385542168673,1052.41,1046.348,2.4737360324156725,1.555641533606333,up,23.599999999999998,0.9180944988093396,,,
